idelem,descripcion,accesoAsociado,intensidad,ocupacion,carga,nivelServicio,intensidadSat,error,subarea,st_x,st_y,velocidad
10883,FERRAZ S-N (VENTURA RODRIGUEZ -LUISA FERNANDA),173501,360,12,33,1,1500,N,110009,"439344,561346633","4475048,58916862",
10878,FERRAZ S-N(SALIDA TUNEL A 70MTS LINEA PARADA),171601,180,2,7,0,3400,N,110009,"439308,636943351","4475086,38788859",
7063,(MICRO) PRINCESA S-N(DELANTE G.2),0,900,18,64,2,1600,N,0,"439354,553388187","4475605,50434584",
7065,(MICRO) PRINCESA N-S(DELANTE G. 1 FRENTE G. 2),0,480,13,40,1,1550,N,0,"439351,646081018","4475597,6226602",
9965,AGUSTIN DE BETANCOURT S-N(MARIA DE GUZMAN-MAUDES),221201,240,2,9,0,3600,N,110026,"441049,35976634","4477282,56674306",
9963,AGUSTIN DE BETANCOURT N-S (SALIDA TUNEL AZCA-MAUDES),221202,60,0,2,0,3600,N,110026,"441050,229418823","4477416,02363742",
9964,AGUSTIN DE BETANCOURT N-S (LATERAL A.BETANCOURT-MAUDES),0,41,1,4,0,1800,S,0,"441043,39938155","4477416,80929965",
9967,(TACTICO) SALIDA MINISTERIOS,0,0,0,0,0,1800,N,0,"441064,614954216","4477347,15829537",
3715,REYES CATOLICOS S-N (AV. MEMORIA - ISAAC PERAL),230103,780,5,39,1,2200,N,110006,"438985,944454729","4476610,70279912",
3716,REYES CATOLICOS N-S (DR. JIMENEZ DIAZ - AV. MEMORIA),0,1080,3,18,0,7100,N,0,"438961,493144113","4476609,01138207",
3717,ISAAC PERAL S-N (DONOSO CORTES-CEA BERMUDEZ),230101,180,1,6,0,3400,N,110006,"439109,437862959","4476535,29235978",
4470,ISAAC PERAL N-S (DR. SCARLATTI-SAN FRANCISCO DE SALES),230102,180,3,13,0,1800,N,110006,"439098,591568527","4476931,86649292",
4471,(AFOROS) SAN FRANCISCO DE SALES S-N (CEA BERMUDEZ-GAZTAMBIDE),0,180,1,5,0,4000,N,0,"439216,9004747","4476818,29504895",
3468,(AFOROS) SAN FRANCISCO DE SALES N-S (GAZTAMBIDE- ISAAC PERAL),230104,540,2,20,0,3000,N,110006,"439286,174401318","4476890,00076013",
3469,SAN FRANCISCO DE SALES S-N (ANDRES MELLADO - GUZMAN EL BUENO),230403,480,3,21,0,2600,N,110006,"439455,92042368","4477026,36199324",
6979,SAN FRANCISCO DE SALES S-N (GUZMAN EL BUENO-SANTANDER),0,480,3,19,0,2900,N,0,"439611,826395435","4477162,25630597",
4473,GUZMAN EL BUENO N-S (MAX AUBS-SAN FRANCISCO DE SALES),230402,300,3,17,0,2100,N,110006,"439576,662096374","4477219,90355668",
3395,SANTANDER S-N (MELQUIADES ALVAREZ-SAN FRANCISCO DE SALES),0,660,5,36,1,2000,N,0,"439824,169575011","4477151,28307507",
3396,CEA BERMUDEZ E-O (SAN GABRIEL - SAN FRANCISCO DE SALES),230105,180,2,6,0,4100,N,110006,"439245,077843593","4476756,38438309",
3397,CEA BERMUDEZ O-E (ANDRES MELLADO-GUZMAN EL BUENO),230903,480,6,27,1,2100,N,110006,"439447,897745447","4476730,73682763",
4475,GUZMAN EL BUENO N-S (MELQUIADES ALVAREZ - CEA BERMUDEZ),230902,60,1,4,0,1900,N,110006,"439549,629587218","4476824,68988017",
7019,AV. FILIPINAS 14 E-O (LATERAL DCHO)(JESUS MAESTRO-CEA BERMUDEZ),230904,240,5,23,0,1300,N,110006,"439676,100963952","4476804,07671149",
9961,REYES CATOLICOS S-N(TUNEL)(AV. MEMORIA-ISAAC PERAL),0,1200,6,37,1,3600,N,0,"438984,571486238","4476617,31819364",
9962,DR. JIMENEZ DIAZ O-E (SALIDA APARCAMIENTO HOSPITAL),230113,60,0,6,0,1000,N,110006,"439008,627949095","4476780,63137166",
10216,(TACTICO) SALIDA HOSPITAL CLINICA SAN CARLOS O-E,0,240,88,92,3,800,N,0,"439065,516093023","4476948,31675975",
4476,BEATRIZ DE BOBADILLA E-O(JUSTO DORADO-JUAN XXIII),232404,120,2,7,0,2400,N,130016,"439280,269475235","4477787,02347657",
4477,JUAN XXIII S-N(AV.MONCLOA-BEATRIZ DE BOBADILLA),232401,0,0,0,0,1500,N,130016,"439197,046624731","4477737,36529917",
10560,(MICRO)San Fco. de Sales S-N(Giro a Guzman el Bueno),0,0,0,0,0,900,N,0,"439588,330786087","4477148,66253796",
5404,(TACTICO) SINESIO DELGADO S-N(GIRO A AV. MIRAFLORES),290101,120,65,67,2,1800,N,110062,"438197,3134196","4479048,68149896",
5405,(TACTICO) SINESIO DELGADO N-S(GIRO A AV. COMPLUTENSE),290203,0,0,0,0,2000,N,110062,"438076,245001152","4478700,96891196",
5406,ANTONIO NOVAIS E-O(FRENTE A FACULTAD BIOLOGICAS),290504,120,3,11,0,1500,N,110063,"438420,110809705","4477789,7448929",
5407,AV. COMPLUTENSE S-N(FRENTE A FACULTAD FARMACIA-PARANINFO),290501,360,6,17,0,3000,N,110063,"438287,049440827","4477630,65315304",
5408,PROFESOR ARANGUREN O-E(EDUARDO SAAVEDRA-AV.COMPLUTENSE),290503,180,2,6,0,4500,N,110063,"438146,090509825","4477746,2121969",
5409,(TACTICO) BOTANICO E-O(ENTRADA AV. COMPLUTENSE),0,180,7,18,0,1500,N,0,"438325,065618684","4477505,96367062",
9930,AV.MIRAFLORES S-N(AV.COMPLUTENSE -SINESIO DELGADO),290103,240,1,5,0,5400,N,110062,"438153,35070286","4478924,53583276",
9932,AV.MIRAFLORES N-S(GTA. MIRAFLORES-DEHESA DE LA VILLA),290202,360,1,8,0,5400,N,110062,"438140,168305344","4478935,51838553",
9931,SINESIO DELGADO N-S(MADRIGAL -AV.MIRAFLORES),290104,480,4,17,0,3600,N,110062,"438329,86209088","4479119,94803789",
9929,SINESIO DELGADO S-N( AV.MIRAFLORES -MADRIGAL),0,540,2,17,0,3600,N,0,"438316,592385379","4479108,35845771",
9907,DEHESA DE LA VILLA S-N(M-30 -AV.COMPLUTENSE),290201,540,4,17,0,4000,N,110062,"438001,287266471","4478595,6404707",
5410,(TACTICO) AV. COMPLUTENSE S-N (GIRO A DEHESA DE LA VILLA),0,180,55,59,2,2000,N,0,"438132,27158678","4478715,86142869",
9909,DEHESA DE LA VILLA N-S(AV.COMPLUTENSE-M-30),0,480,3,15,0,4000,N,0,"438038,198391613","4478643,74873147",
9908,AV.COMPLUTENSE S-N (CIEMAT -AV.MIRAFLORES),290204,240,2,18,0,1500,N,110062,"438163,923647101","4478563,23586114",
9926,AV. PARANINFO N-S (JUAN DEL ROSAL - FACULTAD DE DERECHO),290302,180,2,7,0,3600,N,110064,"438160,749784597","4477984,47399142",
9928,AV. PARANINFO S-N(ANTONIO NOVAIS -AV.COMPLUTENSE),290401,180,1,7,0,3000,N,110064,"438330,724103182","4477845,54544123",
10011,ANTONIO NOVAIS O-E(FRENTE FACULTAD CIENCIAS GEOLOGICAS),291202,60,2,6,0,1500,N,110064,"438498,33831815","4477794,49054108",
9933,RAMIRO MAEZTU E-O(DIRECCION NORTE)(MORERAS -AV.GREGORIO AMO),291221,240,7,22,0,1500,N,110064,"438591,995244517","4477732,63944658",
9934,RAMIRO MAEZTU E-O(DIRECCION SUR)(MORERAS -AV.GREGORIO AMO),291212,60,0,4,0,1500,N,110064,"438600,456047016","4477729,45431657",
9917,EDUARDO SAAVEDRA S-N(E.INGENIEROS DE CAMINOS-PROF.ARANGUREN),291101,60,0,3,0,1800,N,110064,"438041,100139773","4477656,21033917",
9920,EDUARDO SAAVEDRA N-S(PROF. ARANGUREN-E.INGENIEROS DE CAMINOS,0,120,3,11,0,1500,N,0,"438038,115978203","4477645,9613894",
5412,(MICRO) AV.COMPLUTENSE O-E(INTERNO GIRO G.12)(P.M.1),0,120,5,15,0,1200,N,0,"438262,66491381","4477745,78054993",
4479,"Po DE LA FLORIDA, 52 N-S(PTE. REINA VICTORIA-Po FLORIDA 35)",301002,227,18,25,0,2600,S,110027,"438587,614563501","4475011,11684269",
3437,"Po DE LA FLORIDA, 52 S-N(Po FLORIDA 35-MOZART)",300201,384,6,19,0,2600,S,110027,"438536,099113203","4475083,05306863",
3438,GTA. SAN ANTONIO DE LA FLORIDA O-E(GIRO A SAN POL DE MAR),300204,0,0,0,0,3000,N,110027,"438461,68705911","4475270,90245983",
4480,"AV. VALLADOLID, 25 S-N(TRAFICO- AV.VALLADOLID. 11)",300202,257,6,11,0,3000,S,110027,"438263,178363211","4475390,36951696",
4481,"AV. VALLADOLID, 33 N-S(AV.VALLADOLID, 11-TRAFICO)",300401,60,1,3,0,3000,N,110027,"438212,771448263","4475477,62393905",
4482,MOZART E-O (Po FLORIDA -MOZART),0,60,2,5,0,1200,N,0,"438503,673788816","4475144,57734456",
3675,"AV. VALLADOLID, 65 N-S(LOECHES-DEPENDENCIA TRAFICO)",300402,180,1,7,0,3000,N,110027,"438017,491665546","4475719,3760447",
3676,"AV. VALLADOLID, 65 S-N(DEPENDENCIA TRAFICO-LOECHES)",300501,900,7,35,1,3000,N,110027,"437960,69774357","4475818,1654544",
4304,"Po FLORIDA, 11 N-S(MOZART-ENTRADA ESTACION DEL NORTE)",301302,540,8,25,0,3000,N,110027,"438794,923524848","4474784,55748109",
4484,(AFOROS) AV. VALLADOLID N-S (AV.MARQUES MONISTROL-LOECHES),300502,240,2,10,0,3000,N,110027,"437828,797048497","4476017,61322382",
3470,LOECHES O-E(ANICETO MARINAS-AV. VALLADOLID),300503,60,2,6,0,1500,N,110027,"437837,050396113","4475889,13089111",
4321,CUESTA SAN VICENTE E-O(Po DEL REY-GTA. SAN VICENTE),301304,540,4,21,0,3000,N,110027,"439056,191921283","4474664,50347388",
4322,Po DEL REY N-S(IRUN-CUESTA SAN VICENTE),301402,120,0,8,0,1500,N,110027,"439079,505554687","4474750,00330456",
4323,Po VIRGEN DEL PUERTO S-N(CDAD PLASENCIA-GTA SAN VICENTE),301301,480,3,13,0,4500,N,110027,"438898,938194063","4474443,60648448",
4324,M-30 SALIDA TUNEL O-E(ENTRADA GTA. SAN VICENTE) (90MTS),301303,300,1,8,0,4500,N,110027,"438873,017451588","4474501,24980603",
3651,M-30 SALIDA TUNEL O-E(ENTRADA GTA. SAN VICENTE) (150MTS),0,180,1,5,0,4500,N,0,"438861,902999113","4474456,77627813",
4489,MARTIN FIERRO N-S(JUAN HERRERA-OBISPO TREJO),300702,900,4,31,1,3200,N,110045,"437924,400836011","4476506,73915743",
4490,MARTIN FIERRO S-N(AV. SENDECA -OBISPO TREJO),300701,180,3,15,0,1400,N,110045,"437971,525691907","4476378,96072289",
3512,OBISPO TREJO O-E(SENDA DEL REY-MARTIN FIERRO),300703,240,2,11,0,2600,N,110045,"437842,405243111","4476410,72221126",
4491,(TACTICO) ARQUITECTO LOPEZ OTERO N-S (GIRO IZQDA J.HERRERA),300805,60,5,10,0,1200,N,110045,"437874,266069523","4476686,63241132",
4492,"JUAN HERRERA, 6 E-O(AV. PUERTA HIERRO-MARTIN FIERRO)",300804,540,4,22,0,2900,N,110045,"437985,485296751","4476705,0681722",
7058,"(TACTICO)SAN POL DE MAR,2 O-E(FORTEA-AV.MANZANARES)",0,60,0,5,0,1200,N,0,"438318,728575068","4475108,5586154",
7059,(TACTICO)RIBERA DEL MANZANARES 67 N-S,0,33,14,16,0,1200,S,0,"438299,647999971","4475147,84664057",
7073,MARTIN FIERRO S-N(OBISPO TREJO - JUUN HERRERA),300801,420,7,29,1,1800,N,110045,"437933,546685254","4476501,53525704",
3650,CUESTA SAN VICENTE E-O(ENTRADA TUNEL A-5),0,1020,5,32,1,3600,N,0,"439108,555732396","4474658,64294395",
4325,"SEGOVIA, 65 E-O(RONDA SEGOVIA-Po VIRGEN DEL PUERTO)",301604,240,2,10,0,3000,N,110025,"439004,568025229","4473956,23706012",
4326,VIRGEN DEL PUERTO(FRENTE)S-N(MANZANARES-SEGOVIA),301601,120,1,5,0,3000,N,110025,"438820,256139815","4473840,4197485",
4327,PTE SEGOVIA O-E (FRENTE)(Po EXTREMADURA -Po VIRGEN DEL PUERTO),301603,300,1,11,0,3000,N,110025,"438671,57336121","4473952,2064743",
5116,Po VIRGEN DEL PUERTO N-S(GTA. SAN VICENTE-PTE. SEGOVIA),301602,120,2,10,0,1500,N,110025,"438846,257275243","4474103,95160922",
5117,SEGOVIA E-O(CUESTA DE LOS CIEGOS-CUESTA LA VEGA),301804,300,5,24,0,1500,N,110025,"439272,886912377","4473946,40518015",
4328,RONDA SEGOVIA S-N(ALGECIRAS-SEGOVIA),301801,240,3,11,0,3000,N,110025,"439137,023765259","4473828,14576549",
4329,"SEGOVIA, 61 O-E(MAZARREDO-RONDA SEGOVIA)",301803,300,2,9,0,4500,N,110025,"439056,970953211","4473944,15277904",
4330,CUESTA DE LA VEGA N-S(CDAD.DE PLASENCIA-SEGOVIA),301802,120,1,5,0,3000,N,110025,"439185,954980675","4474025,64925147",
10407,VIRGEN DEL PUERTO S-N(GIRO A PTE SEGOVIA)(MANZANARES-SEGOVIA,301605,360,3,15,0,3000,N,110025,"438812,957012213","4473841,23076268",
10408,PTE SEGOVIA O-E (GIRO IZQDA)(Po EXTREMADURA -Po VIRGEN DEL PUERTO),301606,120,2,6,0,3000,N,110025,"438670,965100576","4473958,18770386",
4331,(TACTICO) Po VIRGEN DEL PUERTO N-E(GIRO A CDAD. PLASENCIA),301502,0,0,0,0,1200,N,110025,"438848,245526014","4474086,13734639",
7102,(TACTICO)SEGOVIA 69 E-O (GIRO A JUAN DUQUE),0,60,55,57,2,1200,N,0,"438975,222120438","4473952,12855883",
10000,(TACTICO) SALIDA POLICIA,300404,34,0,4,0,1200,S,110027,"438122,970840892","4475625,60245153",
10467,(TACTICO) Loeches O-E(Aniceto Marinas-Av. Valladolid),0,60,2,7,0,1200,N,0,"437871,463603481","4475912,26582043",
4495,(MICRO) FRANCOS RODRIGUEZ E-O(LOPE DE HARO-MARGARITAS),310204,240,5,24,0,1200,N,130038,"440185,211706867","4478675,7811467",
4496,Francos Rodriguez O-E(Juan Encina-Jeronima Llorente),310103,180,2,17,0,1200,N,130038,"440123,070354188","4478676,19160837",
4497,Francos Rodriguez E-O(Margaritas-Jose Calvo),310304,240,2,22,0,1200,N,130038,"440064,732550249","4478684,02431762",
3524,Francos Rodriguez O-E(Pamplona-Juan Encina),310203,60,2,7,0,1200,N,130038,"440038,964233782","4478681,8421892",
4498,(AFOROS) FRANCOS RODRIGUEZ O-E(NUMANCIA-PAMPLONA),310303,120,51,54,2,2100,N,130038,"439842,191884997","4478725,70603078",
4500,OFELIA NIETO N-S(ANTONIO NUNEZ-FRANCOS RODRIGUEZ),310402,60,1,3,0,2400,N,130038,"439733,944279016","4478904,27112873",
4501,PABLO IGLESIAS N-S(FRANCOS RODRIGUEZ-MOGUER),311102,300,5,17,0,2400,N,130038,"439653,147685","4478750,52101966",
4502,FRANCOS RODRIGUE E-O(OFELIA NIETO-STO. ANGEL DE LA GUARDA),310504,120,0,5,0,2200,N,130038,"439616,053886702","4478805,66623144",
4503,STO. ANGEL DE LA GUARDA N-S(SANCHEZ PRECIADO-FRANCOS RDGUEZ),310502,0,0,0,0,1200,N,130038,"439572,107245384","4478942,55752633",
4504,FRANCOS RODRIGUEZ E-O(STO. ANGEL DE LA GUARDA-POLICIA),310604,60,1,4,0,2200,N,130038,"439505,383990711","4478829,72501333",
4505,FRANCOS RODRIGUEZ O-E (DR.FEDERICO RUBIO-PABLO IGLESIAS),310403,179,6,11,0,2400,S,130038,"439574,18432251","4478798,5357282",
4506,FRANCOS RODRIGUEZ E-O(POLICIA-COLEGIO PALOMA),310704,60,1,4,0,2200,N,130038,"439390,557086124","4478879,13569376",
4507,FRANCOS RODRIGUEZ O-E(POLICIA-STO ANGEL DE LA GUARDA),310503,180,1,8,0,2400,N,130038,"439422,096031376","4478858,06598006",
4508,FRANCOS RODRIGUEZ O-E(PIRINEOS-POLICIA),310603,120,1,6,0,2400,N,130038,"439330,702258361","4478898,55814366",
4509,(AFOROS) FRANCOS RODRIGUEZ E-O(COLEGIO PALOMA-DEHESA  VILLA),310804,60,0,3,0,2400,N,130038,"439239,493498752","4478942,25947127",
4510,(AFOROS) FRANCOS RODRIGUE O-E(DEHESA DE LA VILLA-PIRINEOS),310703,120,2,7,0,2400,N,130038,"439129,744431552","4478980,21990139",
7114,Lope de Haro E-O (Giro Izqda)(Berruguete-Francos Rodriguez),0,300,7,30,1,1200,N,0,"440280,852813895","4478685,2605986",
10097,PSO. DIRECCION S-N (OFELIA NIETO-CARMEN PORTONES),920601,180,3,9,0,3000,N,130012,"440057,320665002","4479440,8122517",
4511,ANTONIO MACHADO N-S(MARTIRES MARISTAS-DEHESA DE LA VILLA),310802,60,1,3,0,2400,N,130038,"438983,6129832","4479133,45084563",
3472,ANTONIO MACHADO S-N,310901,60,1,3,0,2400,N,130036,"439055,890438997","4479205,93602926",
3473,Alcalde MartIn Alzaga E-O(Aguilar de Campoo-Antonio Machado),310904,60,0,5,0,1200,N,130036,"439077,692701061","4479348,87779345",
4512,Antonio Machado N-S(Sinesio Delgado-Isla de Oza),310902,360,3,19,0,2200,N,130036,"438943,007840287","4479464,19922121",
4513,PABLO IGLESIAS N-S(MOGUER-ARQUITECTO SANCHEZ ARCAS),311202,360,3,18,0,2400,N,130038,"439553,670404105","4478568,02001516",
4514,PABLO IGLESIAS S-N(ARQUITECTO SANCHEZ ARCAS-LECEROS),310401,120,2,7,0,2400,N,130038,"439586,755102145","4478611,72474313",
4515,PABLO IGLESIAS O-E(ARQUITECTO SANCHEZ ARCAS-NUMANCIA),311402,360,3,18,0,2400,N,130038,"439533,217216149","4478469,83832716",
4516,ARQUITECTO SANCHEZ ARCAS S-N(VALLS FERRER-PABLO IGLESIAS),311203,60,1,4,0,1800,N,130038,"439396,732693535","4478412,92464488",
5142,ARQUITECTO SANCHEZ ARCAS N-S(VALLS FERRERA-MORERAS),311304,180,0,8,0,2400,N,130038,"439275,182971241","4478342,46388145",
3440,MORERAS S-N(RAMIRO MAEZTU-JUAN XXIII),311303,60,2,7,0,1200,N,130038,"439089,838242739","4478174,83956817",
3514,JUAN XXIII E-O(RAMIRO MAEZTU-MORERAS),311301,0,0,0,0,1200,N,130038,"439190,21206682","4478093,06495772",
5143,PABLO IGLESIAS E-O(NUMANCIA-ARQUITECTO SANCHEZ ARCAS),311201,180,2,10,0,2200,N,130038,"439562,827754528","4478418,1454688",
4517,NUMANCIA N-S(PABLO IGLESIAS-DR.FEDERICO RUBIO Y GALI),311602,60,2,9,0,900,N,130038,"439551,04402037","4478350,96619137",
4518,PABLO IGLESIAS O-E(NUMANCIA-DR. FEDERICO RUBIO Y GALI),311502,300,2,14,0,2400,N,130038,"439584,19584459","4478344,37705886",
4519,PABLO IGLESIA E-O(DR. FEDERICO RUBIO Y GALI-NUMANCIA),311401,240,2,12,0,2400,N,130038,"439632,914023976","4478260,51515687",
4520,DR.FEDERICO RUBIO Y GALI N-S(PABLO IGLESIAS-NUMANCIA),311604,300,5,29,1,1200,N,130038,"439601,143392225","4478235,92074879",
4521,PABLO IGLESIAS S-N(ALMANSA-DR. FEDERICO RUBIO Y GALI),311501,300,1,13,0,2400,N,130038,"439699,590896869","4478104,68241488",
4522,DR.FEDERICO RUBIO Y GALI E-O(J.LLORENTE-PABLO IGLESIAS),311504,0,0,0,0,1200,N,130038,"439767,052004879","4478220,49457533",
4523,DR.FEDERICO RUBIO Y GALI O-E(P.IGLESIAS-JERONIMA LLORENTE),311702,60,0,5,0,1200,N,130038,"439761,934395528","4478215,45038841",
3638,NUMANCIA S-N(DR.FEDERICO RUBIO Y GALI-PABLO IGLESIAS),311403,0,0,0,0,900,N,130038,"439534,096137498","4478306,48637178",
4524,DR.FEDERICO RUBIO Y GALI E-O(MORERAS-FCO. DE DIEGO),0,180,2,17,0,1200,N,0,"439444,193183139","4478399,21944294",
4525,DR.FEDERICO RUBIO Y GALI O-E(FCO. DE DIEGO-MORERAS),311603,0,0,0,0,1200,N,130038,"439436,106949665","4478398,57884027",
4526,MORERAS S-N(JUAN XXIII-DR.FEDERICO RUBIO Y GALI),311601,0,0,0,0,800,N,130038,"439416,452923597","4478261,47523163",
4527,DR.FEDERICO RUBIO Y GALI N-S(MORERAS-PABLO IGLESIAS),311503,120,2,15,0,900,N,130038,"439530,871613155","4478275,382327",
4528,JERONIMA LLORENTE N-S(LENERO-DR.FEDERICO RUBIO Y GALI),311704,60,2,7,0,1200,N,130038,"439906,235506277","4478252,63280563",
3733,DR.FEDERICO RUBIO Y GALI S-N(ACUEDUCTO-JERONIMA LLORENTE),311701,240,7,26,1,1200,N,130038,"439839,753445389","4478071,84533384",
9960,(TACTICO) VALLS FERRERA N-S,0,0,0,0,0,900,N,0,"439350,763441275","4478419,04664725",
3639,OFELIA NIETO S-N(FRANCOS RODRIGUEZ-VILLAAMIL),311801,240,2,13,0,2200,N,130038,"439862,772612851","4479128,7003273",
3734,VILLAAMIL S-N(BUSTILLO -ISLA GOMERA),311805,240,3,26,1,1000,N,130038,"439968,554971869","4479159,3424679",
4529,OFELIA NIETO S-N(VILAAMIL-Po DIRECCION),312201,120,1,7,0,2000,N,130012,"439981,635980353","4479343,74623303",
3735,VILLAAMIL S-N(OFELIA NIETO-SANCHEZ PRECIADO),311901,180,2,11,0,2000,N,130038,"439932,229198141","4479348,42559424",
4530,VILLAAMIL N-S(SANCHEZ PRECIADO-OFELIA NIETO),311802,180,1,8,0,2400,N,130038,"439879,540824152","4479438,95801574",
4531,VILLAAMIL S-N(SAN RESTITUTO-CAMINO CHORIILLO),312101,120,2,7,0,2200,N,130038,"439835,356234568","4479580,13038038",
4532,VILLAAMIL N-S(CAMINO CHORRILLO-SAN RESTITUTO),312002,60,1,3,0,2400,N,130038,"439792,348017755","4479633,08767321",
4533,CAMINO CHORRILLO N-S (GTA. PIEDRAFITA CEBREROS-VILLAAMIL),312102,240,3,24,0,1100,N,130038,"439747,06529936","4479797,75025494",
4534,VILLAAMIL O-E (LATERAL TUNEL SOR ANGELA DE LA CRUZ),312103,60,0,3,0,2200,N,130038,"439707,79744193","4479738,43146974",
4535,OFELIA NIETO N-S(Po DIRECCION-VILLAAMIL),311804,120,2,7,0,2400,N,130038,"440006,936371246","4479393,79074986",
4536,Po DIRECCION E-O(ISLA GOMERA-OFELIA NIETO),312203,60,0,5,0,1200,N,130012,"440070,89504032","4479355,92725489",
4537,DR.FEDERICO RUBIO Y GALI S-N(MOGUER-FRANCOS RODRIGUEZ),310501,0,0,0,0,1200,N,130038,"439488,263364306","4478673,84501914",
3595,DR.FEDERICO RUBIO Y GALI N-S(MOGUER-FCO.DE DIEGO),312402,0,0,0,0,1200,N,130041,"439445,745771835","4478622,78372827",
4538,NUMANCIA N-S(LENADORES-PABLO IGLESIAS),311404,0,0,0,0,900,N,130038,"439623,304302801","4478492,27590363",
4539,NUMANCIA S-N(LENADORES-FRANCOS RODRIGUEZ),312701,240,5,34,1,800,N,130021,"439769,057887952","4478626,98665582",
3767,Lope de Haro E-O(Berruguete-Francos Rodriguez),310104,1020,7,33,1,3600,N,130038,"440279,238008846","4478691,46818515",
4540,(AFOROS) FRANCOS RODRIGUEZ E-O(LORENZANA-Po DIRECCION),310404,540,4,26,1,2400,N,130038,"439888,612072442","4478717,58091432",
3708,(TACTICO) PIRINEOS S-N (Ma AUXILIADORA -FRANCOS RODRIGUEZ),0,60,15,19,0,1200,N,0,"439295,33297668","4478888,62555942",
10218,JERONIMA LLORENTE E-O (ANTURIO -PAMPLONA),313304,300,7,26,1,1500,N,130039,"440155,882483637","4478573,02051724",
10219,JERONIMA LLORENTE O-E (WAD-RAS -PAMPLONA),313303,60,2,6,0,1500,N,130039,"440075,699941257","4478475,90594346",
10220,PAMPLONA S-N (FERNANDO OSSORIO -JERONIMA LLORENTE),313301,0,0,0,0,1500,N,130039,"440173,152734275","4478466,17263103",
10221,PAMPLONA N-S(FRANCOS RODRIGUEZ -JERONIMA LLORENTE),313302,180,2,14,0,1500,N,130039,"440077,772061564","4478562,00656456",
3413,AV.FEDERICO RUBIO N-S (ARANJUEZ - ALMANSA),313501,0,0,0,0,1000,N,130038,"439838,74150726","4477984,53992777",
3412,AV.FEDERICO RUBIO S-N (PABLO IGLESIAS  - ALMANSA),313411,600,3,100,3,600,N,130038,"439935,019118787","4477781,2071253",
10212,AV.PABLO IGLESIAS N-S (JUAN XXIII - ALMANSA),313402,360,3,13,0,3600,N,130038,"439764,798742681","4477955,02788559",
9914,ALMANSA O-E (VASCOS-PABLO IGLESIAS),313403,60,0,6,0,1000,N,130038,"439695,762804258","4477897,63977891",
10195,(TACTICO)JUAN XXIII O-E (OLIMPIADA -PABLO IGLESIAS),0,60,38,43,1,800,N,0,"439693,228812451","4478052,48712654",
6983,AV. PABLO IGLESIAS S-N (JUAN MONTALVO-VIVERO),313401,180,0,5,0,3600,N,130038,"439885,51439443","4477740,28827549",
10012,(TACTICO) Salida Clinica Lopez Ibor,0,24,12,15,0,900,S,0,"438589,960882037","4479957,51641456",
10153,PSO. DIRECCION N-S (ALBERDI - CAPITAN BLANCO ARGIBAY),320202,60,1,3,0,3000,N,130022,"439999,893880628","4480030,1093442",
4543,PSO. DIRECCION S-N (ALBERDI - CAPITAN BLANCO ARGIBAY),320201,180,1,7,0,3000,N,130022,"439963,970869351","4479897,88019108",
10154,CAPITAN BLANCO ARGIBAY O-E (SINESIO DELGADO - PSO. DIRECCION),320213,300,5,24,0,1500,N,130022,"439918,940548866","4479972,4703683",
4545,(MICRO) CAPITAN BLANCO ARGIBAY O-E(Po DIRECCION-P.CEBRERO),320301,240,5,20,0,1500,N,130025,"439756,303279783","4480157,24608054",
4546,(AFOROS) SINESIO DELGADO E-O(RIBADAVIA-P.CEBRERO),320304,180,0,6,0,3000,N,130025,"439806,736447694","4480321,88889627",
4548,AV. BETANZOS N-S (CELANOVA-PIEDRAFITA CEBRERO),320302,420,2,11,0,4500,N,130025,"439588,459549828","4480327,68698465",
4549,AV. BETANZOS S-N(RIBADAVIA-CHANTADA),320501,240,3,19,0,1500,N,130023,"439628,174752984","4480441,98148991",
4550,CHANTADA E-O(RIBADAVIA-AV. BETANZOS),320504,60,0,3,0,1800,N,130023,"439713,540866086","4480497,12121967",
4551,AV. BETANZOS N-S(CHANTADA-MELCHOR FERNANDEZ ALMAGRO),320601,240,3,19,0,1500,N,130023,"439686,622286644","4480605,12257411",
4552,AV. BETANZOS N-S(MELCHOR FERNANDEZ ALMAGRO-CHANTADA),320402,240,5,20,0,1500,N,130023,"439680,905931297","4480613,11063627",
4553,MELCHOR FERNANDEZ ALMAGRO E-O(FERROL-AV. BETANZOS),320604,240,5,20,0,1500,N,130023,"439841,411697538","4480787,48846523",
4554,RIBADAVIA E-O(CHANTADA-AV. BETANZOS),320404,60,0,4,0,1500,N,130023,"439730,169156693","4480416,48746317",
9882,RIBADAVIA N-S(COLEGIO GARCIA LORCA-SINESIO DELGADO),320703,300,7,26,1,1500,N,130023,"440274,201006031","4480474,04224325",
4556,LA BANEZA O-E(CAMINO GANAPANES-AV. BETANZOS),320803,72,6,10,0,1200,S,130023,"439593,796016424","4480884,11482743",
3408,AV. BETANZOS N-S(LA BANEZA-MELCHOR FERNANDEZ ALMAGRO),320602,180,7,18,0,1500,N,130023,"439679,945398523","4480857,07744276",
4557,AV. BETANZOS S-N(MELCHOR FERNANDEZ ALMAGRO-LA BANEZA),320801,180,3,15,0,1500,N,130023,"439701,582651473","4480803,13061649",
4558,FINISTERRE E-O(SINESIO DELGADO-VILLA MARIN),321001,180,1,7,0,3000,N,130024,"440712,420627571","4480726,91359157",
